election_name,notice_date,election_day,seats,candidate_count,registered_voters,note
岐阜県議会議員選挙岐阜市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,10,332198.0,任期満了
岐阜県議会議員選挙恵那市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,45533.0,任期満了
岐阜県議会議員選挙揖斐郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,59095.0,任期満了
岐阜県議会議員選挙本巣市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,41571.0,任期満了
岐阜県議会議員選挙海津市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,31996.0,任期満了
岐阜県議会議員選挙瑞浪市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,32607.0,任期満了
岐阜県議会議員選挙瑞穂市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,37157.0,任期満了
岐阜県議会議員選挙美濃加茂市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,37994.0,任期満了
岐阜県議会議員選挙美濃市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,19626.0,任期満了
岐阜県議会議員選挙羽島市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,53349.0,任期満了
岐阜県議会議員選挙羽島郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,35447.0,任期満了
岐阜県議会議員選挙郡上市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,39119.0,任期満了
岐阜県議会議員選挙関市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,74380.0,任期満了
岐阜県議会議員選挙飛騨市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,23959.0,任期満了
岐阜県議会議員選挙養老郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
岐阜県議会議員選挙高山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,77501.0,任期満了
岡山県議会議員選挙久米郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,19086.0,任期満了
岡山県議会議員選挙井原市・小田郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,50821.0,任期満了
岡山県議会議員選挙倉敷市・都窪郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,14,16,381646.0,任期満了
岡山県議会議員選挙備前市・和気郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,5,47057.0,任期満了
岡山県議会議員選挙勝田郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,14451.0,任期満了
岡山県議会議員選挙岡山市第一・御津郡・加賀郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,12,16,342067.0,任期満了
岡山県議会議員選挙岡山市第二・赤磐郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,8,209249.0,任期満了
岡山県議会議員選挙新見市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,29987.0,任期満了
岡山県議会議員選挙津山市・苫田郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,98461.0,任期満了
岡山県議会議員選挙浅口市・浅口郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,40797.0,任期満了
岡山県議会議員選挙瀬戸内市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,32573.0,任期満了
岡山県議会議員選挙玉野市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,55820.0,任期満了
岡山県議会議員選挙真庭市・真庭郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,44168.0,任期満了
岡山県議会議員選挙笠岡市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,46768.0,任期満了
岡山県議会議員選挙総社市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,53431.0,任期満了
岡山県議会議員選挙美作市・英田郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,28801.0,任期満了
岡山県議会議員選挙赤磐市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,36615.0,任期満了
岡山県議会議員選挙高梁市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,30406.0,任期満了
岩手県知事選挙,2007-03-22 00:00:00,2007-04-08 00:00:00,1,5,1109615.0,任期満了
岩手県議会議員選挙一関選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,8,116400.0,任期満了
岩手県議会議員選挙下閉伊選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,35765.0,任期満了
岩手県議会議員選挙久慈選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,,任期満了
岩手県議会議員選挙九戸選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,31667.0,任期満了
岩手県議会議員選挙二戸選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,38991.0,任期満了
岩手県議会議員選挙八幡平選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,46114.0,任期満了
岩手県議会議員選挙北上選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,79861.0,任期満了
岩手県議会議員選挙大船渡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,34550.0,任期満了
岩手県議会議員選挙奥州選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,10,118077.0,任期満了
岩手県議会議員選挙宮古選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,,任期満了
岩手県議会議員選挙岩手選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,56326.0,任期満了
岩手県議会議員選挙盛岡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,10,13,232610.0,任期満了
岩手県議会議員選挙紫波選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,48202.0,任期満了
岩手県議会議員選挙花巻選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,85015.0,任期満了
岩手県議会議員選挙遠野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,4,26222.0,任期満了
岩手県議会議員選挙釜石選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,49274.0,任期満了
岩手県議会議員選挙陸前高田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,26515.0,任期満了
島根県知事選挙,2007-03-22 00:00:00,2007-04-08 00:00:00,1,2,593584.0,任期満了
島根県議会議員選挙仁多選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,13213.0,任期満了
島根県議会議員選挙八束選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,11051.0,任期満了
島根県議会議員選挙出雲選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,9,116186.0,任期満了
島根県議会議員選挙大田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,33621.0,任期満了
島根県議会議員選挙安来選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,36399.0,任期満了
島根県議会議員選挙松江選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,10,11,153410.0,任期満了
島根県議会議員選挙江津選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,22082.0,任期満了
島根県議会議員選挙浜田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,3,50360.0,任期満了
島根県議会議員選挙益田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,41852.0,任期満了
島根県議会議員選挙簸川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,21914.0,任期満了
島根県議会議員選挙邑智選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,19735.0,任期満了
島根県議会議員選挙隠岐選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,19285.0,任期満了
島根県議会議員選挙雲南・飯石選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,42025.0,任期満了
島根県議会議員選挙鹿足選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,14242.0,任期満了
広島県広島市議会議員選挙中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,9,100384.0,任期満了
広島県広島市議会議員選挙佐伯選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,9,105854.0,任期満了
広島県広島市議会議員選挙南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,10,109008.0,任期満了
広島県広島市議会議員選挙安佐北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,11,123515.0,任期満了
広島県広島市議会議員選挙安佐南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,10,11,167682.0,任期満了
広島県広島市議会議員選挙安芸選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,60387.0,任期満了
広島県広島市議会議員選挙東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,94789.0,任期満了
広島県広島市議会議員選挙西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,13,143136.0,任期満了
広島県広島市長選挙,2007-03-25 00:00:00,2007-04-08 00:00:00,1,4,904787.0,任期満了
広島県議会議員選挙三原市・世羅郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,99787.0,任期満了
広島県議会議員選挙三次市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,48199.0,任期満了
広島県議会議員選挙呉市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,9,205973.0,任期満了
広島県議会議員選挙大竹市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,24401.0,任期満了
広島県議会議員選挙安芸郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,93238.0,任期満了
広島県議会議員選挙安芸高田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,27812.0,任期満了
広島県議会議員選挙尾道市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,124867.0,任期満了
広島県議会議員選挙山県郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,23811.0,任期満了
広島県議会議員選挙広島市中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,6,100397.0,任期満了
広島県議会議員選挙広島市佐伯選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,105862.0,任期満了
広島県議会議員選挙広島市南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,109030.0,任期満了
広島県議会議員選挙広島市安佐北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,123521.0,任期満了
広島県議会議員選挙広島市安佐南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,167696.0,任期満了
広島県議会議員選挙広島市安芸選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,60406.0,任期満了
広島県議会議員選挙広島市東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,94794.0,任期満了
広島県議会議員選挙広島市西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,143144.0,任期満了
広島県議会議員選挙庄原市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,35771.0,任期満了
広島県議会議員選挙府中市・神石郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,48326.0,任期満了
広島県議会議員選挙廿日市市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,93566.0,任期満了
広島県議会議員選挙東広島市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,136693.0,任期満了
広島県議会議員選挙江田島市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,25419.0,任期満了
広島県議会議員選挙福山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,13,368407.0,任期満了
広島県議会議員選挙竹原市・豊田郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,33097.0,任期満了
徳島県知事選挙,2007-03-22 00:00:00,2007-04-08 00:00:00,1,2,658760.0,任期満了
徳島県議会議員選挙三好第一選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,28906.0,任期満了
徳島県議会議員選挙三好第二選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,12978.0,任期満了
徳島県議会議員選挙吉野川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,38331.0,任期満了
徳島県議会議員選挙名西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,28576.0,任期満了
徳島県議会議員選挙小松島・勝浦選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,42083.0,任期満了
徳島県議会議員選挙徳島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,17,211743.0,任期満了
徳島県議会議員選挙板野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,75835.0,任期満了
徳島県議会議員選挙海部郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,22226.0,任期満了
徳島県議会議員選挙美馬第一選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,28427.0,任期満了
徳島県議会議員選挙美馬第二選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,10239.0,任期満了
徳島県議会議員選挙那賀選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,9489.0,任期満了
徳島県議会議員選挙阿南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,7,63920.0,任期満了
徳島県議会議員選挙阿波選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,35014.0,任期満了
徳島県議会議員選挙鳴門選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,3,52826.0,任期満了
愛媛県議会議員選挙今治市・越智郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,10,150479.0,任期満了
愛媛県議会議員選挙伊予市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,32931.0,任期満了
愛媛県議会議員選挙伊予郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,44040.0,任期満了
愛媛県議会議員選挙八幡浜市・西宇和郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,33886.0,任期満了
愛媛県議会議員選挙南宇和郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,22388.0,任期満了
愛媛県議会議員選挙四国中央市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,76084.0,任期満了
愛媛県議会議員選挙大洲市・喜多郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,58227.0,任期満了
愛媛県議会議員選挙宇和島市・北宇和郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,4,14125.0,任期満了
愛媛県議会議員選挙新居浜市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,101772.0,任期満了
愛媛県議会議員選挙東温市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,27580.0,任期満了
愛媛県議会議員選挙松山市・上浮穴郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,16,17,418691.0,任期満了
愛媛県議会議員選挙西予市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,38177.0,任期満了
愛媛県議会議員選挙西条市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,93438.0,任期満了
愛知県名古屋市議会議員選挙中川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,8,169290.0,任期満了
愛知県名古屋市議会議員選挙中村選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,108427.0,任期満了
愛知県名古屋市議会議員選挙中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,55537.0,任期満了
愛知県名古屋市議会議員選挙北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,7,133054.0,任期満了
愛知県名古屋市議会議員選挙千種選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,119692.0,任期満了
愛知県名古屋市議会議員選挙南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,115099.0,任期満了
愛知県名古屋市議会議員選挙名東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,118151.0,任期満了
愛知県名古屋市議会議員選挙天白選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,118192.0,任期満了
愛知県名古屋市議会議員選挙守山選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,125727.0,任期満了
愛知県名古屋市議会議員選挙昭和選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,79836.0,任期満了
愛知県名古屋市議会議員選挙東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,54784.0,任期満了
愛知県名古屋市議会議員選挙港選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,117294.0,任期満了
愛知県名古屋市議会議員選挙熱田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,51624.0,任期満了
愛知県名古屋市議会議員選挙瑞穂選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,85094.0,任期満了
愛知県名古屋市議会議員選挙緑選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,9,169818.0,任期満了
愛知県名古屋市議会議員選挙西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,113995.0,任期満了
愛知県議会議員選挙一宮市及び葉栗郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,250496.0,任期満了
愛知県議会議員選挙中島郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,29189.0,任期満了
愛知県議会議員選挙丹羽郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,43073.0,任期満了
愛知県議会議員選挙刈谷市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,108765.0,任期満了
愛知県議会議員選挙半田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,91607.0,任期満了
愛知県議会議員選挙名古屋市中川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,170010.0,任期満了
愛知県議会議員選挙名古屋市中村選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,110117.0,任期満了
愛知県議会議員選挙名古屋市中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,57009.0,任期満了
愛知県議会議員選挙名古屋市北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,133708.0,任期満了
愛知県議会議員選挙名古屋市千種選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,120214.0,任期満了
愛知県議会議員選挙名古屋市南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,115539.0,任期満了
愛知県議会議員選挙名古屋市名東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,118970.0,任期満了
愛知県議会議員選挙名古屋市天白選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,118823.0,任期満了
愛知県議会議員選挙名古屋市守山選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,127821.0,任期満了
愛知県議会議員選挙名古屋市昭和選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,81630.0,任期満了
愛知県議会議員選挙名古屋市東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,55085.0,任期満了
愛知県議会議員選挙名古屋市港選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,117762.0,任期満了
愛知県議会議員選挙名古屋市熱田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,51823.0,任期満了
愛知県議会議員選挙名古屋市瑞穂選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,85400.0,任期満了
愛知県議会議員選挙名古屋市緑選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,170629.0,任期満了
愛知県議会議員選挙名古屋市西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,115063.0,任期満了
愛知県議会議員選挙大府市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,63358.0,任期満了
愛知県議会議員選挙安城市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,132205.0,任期満了
