dataset,party,year,prefecture,municipality,seat_count,municipality_count,total_compensation,annual_compensation
municipality,れいわ新選組,2023.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,公明党,2023.0,兵庫県,西宮市,7,1,100508099.99999999,14358299.999999998
municipality,参政党,2023.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,日本共産党,2023.0,兵庫県,西宮市,3,1,43074899.99999999,14358299.999999998
municipality,日本維新の会,2023.0,兵庫県,西宮市,9,1,129224699.99999999,14358299.999999998
municipality,無所属,2023.0,兵庫県,西宮市,14,1,201016199.99999997,14358299.999999998
municipality,立憲民主党,2023.0,兵庫県,西宮市,3,1,43074899.99999999,14358299.999999998
municipality,自由民主党,2023.0,兵庫県,西宮市,3,1,43074899.99999999,14358299.999999998
municipality,公明党,2023.0,北海道,函館市,4,1,42636000.0,10659000.0
municipality,参政党,2023.0,北海道,函館市,1,1,10659000.0,10659000.0
municipality,日本共産党,2023.0,北海道,函館市,3,1,31977000.0,10659000.0
municipality,無所属,2023.0,北海道,函館市,5,1,53295000.0,10659000.0
municipality,立憲民主党,2023.0,北海道,函館市,8,1,85272000.0,10659000.0
municipality,自由民主党,2023.0,北海道,函館市,6,1,63954000.0,10659000.0
municipality,れいわ新選組,2023.0,北海道,旭川市,1,1,10609000.0,10609000.0
municipality,公明党,2023.0,北海道,旭川市,5,1,53045000.0,10609000.0
municipality,参政党,2023.0,北海道,旭川市,1,1,10609000.0,10609000.0
municipality,日本共産党,2023.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,無所属,2023.0,北海道,旭川市,12,1,127308000.0,10609000.0
municipality,立憲民主党,2023.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,自由民主党,2023.0,北海道,旭川市,7,1,74263000.0,10609000.0
municipality,れいわ新選組,2023.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,公明党,2023.0,千葉県,柏市,7,1,84415100.0,12059300.0
municipality,市民ネットワーク・かしわ,2023.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,日本共産党,2023.0,千葉県,柏市,5,1,60296500.0,12059300.0
municipality,日本維新の会,2023.0,千葉県,柏市,2,1,24118600.0,12059300.0
municipality,無所属,2023.0,千葉県,柏市,11,1,132652300.0,12059300.0
municipality,社会民主党,2023.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,立憲民主党,2023.0,千葉県,柏市,3,1,36177900.0,12059300.0
municipality,自由民主党,2023.0,千葉県,柏市,5,1,60296500.0,12059300.0
municipality,農業党,2023.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,れいわ新選組,2023.0,千葉県,船橋市,1,1,12811700.0,12811700.0
municipality,公明党,2023.0,千葉県,船橋市,10,1,128117000.0,12811700.0
municipality,国民民主党,2023.0,千葉県,船橋市,1,1,12811700.0,12811700.0
municipality,政治家女子48党,2023.0,千葉県,船橋市,1,1,12811700.0,12811700.0
municipality,日本共産党,2023.0,千葉県,船橋市,5,1,64058500.0,12811700.0
municipality,日本維新の会,2023.0,千葉県,船橋市,2,1,25623400.0,12811700.0
municipality,無所属,2023.0,千葉県,船橋市,13,1,166552100.0,12811700.0
municipality,立憲民主党,2023.0,千葉県,船橋市,7,1,89681900.0,12811700.0
municipality,自由民主党,2023.0,千葉県,船橋市,10,1,128117000.0,12811700.0
municipality,公明党,2023.0,和歌山県,和歌山市,8,1,110351999.99999999,13793999.999999998
municipality,参政党,2023.0,和歌山県,和歌山市,1,1,13793999.999999998,13793999.999999998
municipality,国民民主党,2023.0,和歌山県,和歌山市,2,1,27587999.999999996,13793999.999999998
municipality,日本共産党,2023.0,和歌山県,和歌山市,3,1,41381999.99999999,13793999.999999998
municipality,日本維新の会,2023.0,和歌山県,和歌山市,4,1,55175999.99999999,13793999.999999998
municipality,無所属,2023.0,和歌山県,和歌山市,10,1,137939999.99999997,13793999.999999998
municipality,立憲民主党,2023.0,和歌山県,和歌山市,2,1,27587999.999999996,13793999.999999998
municipality,自由民主党,2023.0,和歌山県,和歌山市,8,1,110351999.99999999,13793999.999999998
municipality,れいわ新選組,2023.0,埼玉県,川口市,2,1,24094800.0,12047400.0
municipality,公明党,2023.0,埼玉県,川口市,10,1,120474000.0,12047400.0
municipality,参政党,2023.0,埼玉県,川口市,1,1,12047400.0,12047400.0
municipality,日本共産党,2023.0,埼玉県,川口市,4,1,48189600.0,12047400.0
municipality,日本維新の会,2023.0,埼玉県,川口市,2,1,24094800.0,12047400.0
municipality,無所属,2023.0,埼玉県,川口市,3,1,36142200.0,12047400.0
municipality,立憲民主党,2023.0,埼玉県,川口市,2,1,24094800.0,12047400.0
municipality,自由民主党,2023.0,埼玉県,川口市,18,1,216853200.0,12047400.0
municipality,れいわ新選組,2023.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,公明党,2023.0,埼玉県,川越市,7,1,84268800.0,12038400.0
municipality,参政党,2023.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,日本共産党,2023.0,埼玉県,川越市,4,1,48153600.0,12038400.0
municipality,日本維新の会,2023.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,無所属,2023.0,埼玉県,川越市,16,1,192614400.0,12038400.0
municipality,社会民主党,2023.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,立憲民主党,2023.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,自由民主党,2023.0,埼玉県,川越市,4,1,48153600.0,12038400.0
municipality,公明党,2023.0,埼玉県,越谷市,6,1,72105000.0,12017500.0
municipality,日本共産党,2023.0,埼玉県,越谷市,3,1,36052500.0,12017500.0
municipality,日本維新の会,2023.0,埼玉県,越谷市,1,1,12017500.0,12017500.0
municipality,無所属,2023.0,埼玉県,越谷市,11,1,132192500.0,12017500.0
municipality,立憲民主党,2023.0,埼玉県,越谷市,3,1,36052500.0,12017500.0
municipality,自由民主党,2023.0,埼玉県,越谷市,5,1,60087500.0,12017500.0
municipality,越谷市民ネットワーク,2023.0,埼玉県,越谷市,3,1,36052500.0,12017500.0
municipality,自由民主党,2023.0,大分県,大分市,1,1,11993110.0,11993110.0
municipality,公明党,2023.0,大阪府,八尾市,5,1,62830000.0,12566000.0
municipality,参政党,2023.0,大阪府,八尾市,1,1,12566000.0,12566000.0
municipality,大阪維新の会,2023.0,大阪府,八尾市,9,1,113094000.0,12566000.0
municipality,日本共産党,2023.0,大阪府,八尾市,3,1,37698000.0,12566000.0
municipality,無所属,2023.0,大阪府,八尾市,5,1,62830000.0,12566000.0
municipality,立憲民主党,2023.0,大阪府,八尾市,1,1,12566000.0,12566000.0
municipality,自由民主党,2023.0,大阪府,八尾市,2,1,25132000.0,12566000.0
municipality,公明党,2023.0,大阪府,寝屋川市,6,1,80670780.0,13445130.0
municipality,大阪維新の会,2023.0,大阪府,寝屋川市,7,1,94115910.0,13445130.0
municipality,日本共産党,2023.0,大阪府,寝屋川市,3,1,40335390.0,13445130.0
municipality,無所属,2023.0,大阪府,寝屋川市,3,1,40335390.0,13445130.0
municipality,立憲民主党,2023.0,大阪府,寝屋川市,1,1,13445130.0,13445130.0
municipality,自由民主党,2023.0,大阪府,寝屋川市,4,1,53780520.0,13445130.0
municipality,れいわ新選組,2023.0,大阪府,東大阪市,1,1,13860000.0,13860000.0
municipality,公明党,2023.0,大阪府,東大阪市,10,1,138600000.0,13860000.0
municipality,参政党,2023.0,大阪府,東大阪市,1,1,13860000.0,13860000.0
municipality,大阪維新の会,2023.0,大阪府,東大阪市,11,1,152460000.0,13860000.0
municipality,日本共産党,2023.0,大阪府,東大阪市,5,1,69300000.0,13860000.0
municipality,無所属,2023.0,大阪府,東大阪市,2,1,27720000.0,13860000.0
municipality,自由民主党,2023.0,大阪府,東大阪市,8,1,110880000.0,13860000.0
municipality,公明党,2023.0,大阪府,枚方市,8,1,103626240.0,12953280.0
municipality,大阪維新の会,2023.0,大阪府,枚方市,10,1,129532800.0,12953280.0
municipality,日本共産党,2023.0,大阪府,枚方市,4,1,51813120.0,12953280.0
municipality,無所属,2023.0,大阪府,枚方市,5,1,64766400.0,12953280.0
municipality,立憲民主党,2023.0,大阪府,枚方市,2,1,25906560.0,12953280.0
municipality,自由民主党,2023.0,大阪府,枚方市,3,1,38859840.0,12953280.0
municipality,れいわ新選組,2023.0,大阪府,豊中市,1,1,13271500.0,13271500.0
municipality,公明党,2023.0,大阪府,豊中市,9,1,119443500.0,13271500.0
municipality,国民民主党,2023.0,大阪府,豊中市,1,1,13271500.0,13271500.0
municipality,大阪維新の会,2023.0,大阪府,豊中市,9,1,119443500.0,13271500.0
municipality,日本共産党,2023.0,大阪府,豊中市,4,1,53086000.0,13271500.0
municipality,無所属,2023.0,大阪府,豊中市,6,1,79629000.0,13271500.0
municipality,立憲民主党,2023.0,大阪府,豊中市,1,1,13271500.0,13271500.0
municipality,自由民主党,2023.0,大阪府,豊中市,3,1,39814500.0,13271500.0
municipality,公明党,2023.0,大阪府,高槻市,7,1,96096000.0,13728000.0
municipality,参政党,2023.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,国民民主党,2023.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,大阪維新の会,2023.0,大阪府,高槻市,8,1,109824000.0,13728000.0
municipality,日本共産党,2023.0,大阪府,高槻市,3,1,41184000.0,13728000.0
municipality,無所属,2023.0,大阪府,高槻市,7,1,96096000.0,13728000.0
municipality,社会民主党,2023.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,立憲民主党,2023.0,大阪府,高槻市,2,1,27456000.0,13728000.0
municipality,自由民主党,2023.0,大阪府,高槻市,3,1,41184000.0,13728000.0
municipality,高槻ご意見番,2023.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,スーパークレイジー君党,2023.0,宮崎県,宮崎市,1,1,10849630.0,10849630.0
municipality,公明党,2023.0,宮崎県,宮崎市,6,1,65097780.0,10849630.0
municipality,国民民主党,2023.0,宮崎県,宮崎市,1,1,10849630.0,10849630.0
municipality,日本共産党,2023.0,宮崎県,宮崎市,1,1,10849630.0,10849630.0
municipality,日本維新の会,2023.0,宮崎県,宮崎市,1,1,10849630.0,10849630.0
municipality,無所属,2023.0,宮崎県,宮崎市,22,1,238691860.0,10849630.0
municipality,社会民主党,2023.0,宮崎県,宮崎市,1,1,10849630.0,10849630.0
municipality,立憲民主党,2023.0,宮崎県,宮崎市,3,1,32548890.0,10849630.0
municipality,自由民主党,2023.0,宮崎県,宮崎市,4,1,43398520.0,10849630.0
municipality,れいわ新選組,2023.0,山口県,下関市,1,1,9374000.0,9374000.0
municipality,公明党,2023.0,山口県,下関市,5,1,46870000.0,9374000.0
municipality,日本共産党,2023.0,山口県,下関市,3,1,28122000.0,9374000.0
municipality,無所属,2023.0,山口県,下関市,6,1,56244000.0,9374000.0
municipality,社会民主党,2023.0,山口県,下関市,1,1,9374000.0,9374000.0
municipality,立憲民主党,2023.0,山口県,下関市,1,1,9374000.0,9374000.0
municipality,自由民主党,2023.0,山口県,下関市,17,1,159358000.0,9374000.0
municipality,公明党,2023.0,山形県,山形市,3,1,35712000.0,11904000.0
municipality,日本共産党,2023.0,山形県,山形市,2,1,23808000.0,11904000.0
municipality,無所属,2023.0,山形県,山形市,12,1,142848000.0,11904000.0
municipality,立憲民主党,2023.0,山形県,山形市,5,1,59520000.0,11904000.0
municipality,自由民主党,2023.0,山形県,山形市,11,1,130944000.0,11904000.0
municipality,公明党,2023.0,山梨県,甲府市,4,1,44132000.0,11033000.0
municipality,日本共産党,2023.0,山梨県,甲府市,3,1,33099000.0,11033000.0
municipality,無所属,2023.0,山梨県,甲府市,24,1,264792000.0,11033000.0
municipality,社会民主党,2023.0,山梨県,甲府市,1,1,11033000.0,11033000.0
municipality,れいわ新選組,2023.0,岐阜県,岐阜市,1,1,13520000.0,13520000.0
municipality,公明党,2023.0,岐阜県,岐阜市,5,1,67600000.0,13520000.0
municipality,日本共産党,2023.0,岐阜県,岐阜市,2,1,27040000.0,13520000.0
municipality,日本維新の会,2023.0,岐阜県,岐阜市,1,1,13520000.0,13520000.0
municipality,無所属,2023.0,岐阜県,岐阜市,12,1,162240000.0,13520000.0
municipality,立憲民主党,2023.0,岐阜県,岐阜市,2,1,27040000.0,13520000.0
municipality,自由民主党,2023.0,岐阜県,岐阜市,15,1,202800000.0,13520000.0
municipality,れいわ新選組,2023.0,岩手県,盛岡市,1,1,11544070.0,11544070.0
municipality,公明党,2023.0,岩手県,盛岡市,3,1,34632210.0,11544070.0
municipality,参政党,2023.0,岩手県,盛岡市,1,1,11544070.0,11544070.0
municipality,国民民主党,2023.0,岩手県,盛岡市,1,1,11544070.0,11544070.0
municipality,幸福実現党,2023.0,岩手県,盛岡市,1,1,11544070.0,11544070.0
municipality,日本共産党,2023.0,岩手県,盛岡市,5,1,57720350.0,11544070.0
municipality,日本維新の会,2023.0,岩手県,盛岡市,1,1,11544070.0,11544070.0
municipality,無所属,2023.0,岩手県,盛岡市,23,1,265513610.0,11544070.0
municipality,立憲民主党,2023.0,岩手県,盛岡市,2,1,23088140.0,11544070.0
municipality,公明党,2023.0,広島県,呉市,4,1,45760000.0,11440000.0
municipality,参政党,2023.0,広島県,呉市,1,1,11440000.0,11440000.0
municipality,日本共産党,2023.0,広島県,呉市,2,1,22880000.0,11440000.0
municipality,無所属,2023.0,広島県,呉市,24,1,274560000.0,11440000.0
municipality,社会民主党,2023.0,広島県,呉市,1,1,11440000.0,11440000.0
municipality,れいわ新選組,2023.0,愛知県,豊橋市,1,1,10945350.0,10945350.0
municipality,公明党,2023.0,愛知県,豊橋市,5,1,54726750.0,10945350.0
municipality,日本共産党,2023.0,愛知県,豊橋市,3,1,32836050.0,10945350.0
municipality,無所属,2023.0,愛知県,豊橋市,11,1,120398850.0,10945350.0
municipality,自由民主党,2023.0,愛知県,豊橋市,16,1,175125600.0,10945350.0
municipality,れいわ新選組,2023.0,愛知県,豊田市,1,1,11911900.0,11911900.0
municipality,公明党,2023.0,愛知県,豊田市,4,1,47647600.0,11911900.0
municipality,日本共産党,2023.0,愛知県,豊田市,1,1,11911900.0,11911900.0
municipality,無所属,2023.0,愛知県,豊田市,39,1,464564100.0,11911900.0
municipality,れいわ新選組,2023.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,世田谷・生活者ネットワーク,2023.0,東京都,世田谷区,2,1,24109800.0,12054900.0
municipality,世田谷行革110番,2023.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,公明党,2023.0,東京都,世田谷区,8,1,96439200.0,12054900.0
municipality,参政党,2023.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,国民民主党,2023.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,日本共産党,2023.0,東京都,世田谷区,4,1,48219600.0,12054900.0
municipality,日本維新の会,2023.0,東京都,世田谷区,2,1,24109800.0,12054900.0
municipality,無所属,2023.0,東京都,世田谷区,8,1,96439200.0,12054900.0
municipality,立憲民主党,2023.0,東京都,世田谷区,7,1,84384300.0,12054900.0
municipality,自由民主党,2023.0,東京都,世田谷区,14,1,168768600.0,12054900.0
municipality,都民ファーストの会,2023.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,あたらしい党,2023.0,東京都,中央区,1,1,11853400.0,11853400.0
municipality,れいわ新選組,2023.0,東京都,中央区,1,1,11853400.0,11853400.0
municipality,公明党,2023.0,東京都,中央区,3,1,35560200.0,11853400.0
municipality,参政党,2023.0,東京都,中央区,1,1,11853400.0,11853400.0
municipality,国民民主党,2023.0,東京都,中央区,1,1,11853400.0,11853400.0
municipality,日本共産党,2023.0,東京都,中央区,2,1,23706800.0,11853400.0
municipality,日本維新の会,2023.0,東京都,中央区,2,1,23706800.0,11853400.0
municipality,無所属,2023.0,東京都,中央区,5,1,59267000.0,11853400.0
municipality,立憲民主党,2023.0,東京都,中央区,2,1,23706800.0,11853400.0
municipality,自由民主党,2023.0,東京都,中央区,11,1,130387400.0,11853400.0
municipality,都民ファーストの会,2023.0,東京都,中央区,1,1,11853400.0,11853400.0
municipality,れいわ新選組,2023.0,東京都,中野区,1,1,11426600.0,11426600.0
municipality,中野・生活者ネットワーク,2023.0,東京都,中野区,1,1,11426600.0,11426600.0
municipality,公明党,2023.0,東京都,中野区,8,1,91412800.0,11426600.0
municipality,国民民主党,2023.0,東京都,中野区,1,1,11426600.0,11426600.0
